source,address,url,rent_eur,summary,beds,baths,furnished
daft.ie,"6 Greenfield Place, Dublin 6, Harold's Cross, Dublin 6",https://www.daft.ie/for-rent/house-6-greenfield-place-dublin-6-harolds-cross-dublin-6/6337021,3000,,2,1,Unknown
daft.ie,"Rathgar Avenue, Rathgar, Dublin 6",https://www.daft.ie/for-rent/flat-rathgar-avenue-rathgar-dublin-6/6336991,2150,,1,1,Unknown
daft.ie,"Apartment 25, Grand Canal Wharf, Grand Canal Dock, Dublin 4",https://www.daft.ie/for-rent/apartment-apartment-25-grand-canal-wharf-grand-canal-dock-dublin-4/6336935,2800,,2,2,Unknown
daft.ie,"Garville Avenue Upper, Rathgar, Dublin 6",https://www.daft.ie/for-rent/apartment-garville-avenue-upper-rathgar-dublin-6/6337026,1860,,1,1,Unknown
daft.ie,"Kellys Court, Dublin 1",https://www.daft.ie/for-rent/apartment-kellys-court-dublin-1/6336958,2035,,1,1,Unknown
daft.ie,"Spencer Dock, Dublin 1",https://www.daft.ie/for-rent/apartment-spencer-dock-dublin-1/6336953,770,,2,1,Unknown
daft.ie,"IFSC, Dublin 1",https://www.daft.ie/for-rent/apartment-ifsc-dublin-1/6336942,770,,1,2,Unknown
daft.ie,"Capel Street, Dublin 1",https://www.daft.ie/for-rent/apartment-capel-street-dublin-1/6336898,1654,,1,1,Unknown
daft.ie,"Lisalea, Frascati Park, Booterstown, Co. Dublin",https://www.daft.ie/for-rent/apartment-lisalea-frascati-park-booterstown-co-dublin/6336631,2550,,2,1,Unknown
daft.ie,"89 Newcastle Manor Square, Newcastle, Co. Dublin",https://www.daft.ie/for-rent/house-89-newcastle-manor-square-newcastle-baldonnell-dublin-22/6336748,2750,,3,3,Unknown
daft.ie,"Apartment 505, Block 2b, Spencer Place Residential, IFSC, Dublin 1",https://www.daft.ie/for-rent/apartment-apartment-505-block-2b-spencer-place-residential-ifsc-dublin-1/6336726,3290,,2,2,Unknown
daft.ie,"Tayleurs Point, Rush, Rush, Co. Dublin",https://www.daft.ie/for-rent/apartment-tayleurs-point-rush-rush-co-dublin/6336640,2200,,2,1,Unknown
daft.ie,"Apartment 4, 135 Harold's Cross Road, Harold's Cross, Dublin 6W",https://www.daft.ie/for-rent/apartment-apartment-4-135-harolds-cross-road-harolds-cross-dublin-6w/6336670,1790,,1,1,Unknown
daft.ie,"Apartment 5 , 47 Grove Park, Rathmines, Dublin 6",https://www.daft.ie/for-rent/studio-apartment-apartment-5-47-grove-park-rathmines-dublin-6/6336658,1000,,1,1,Unknown
daft.ie,"Aran Court -WaterVille, Blanchardstown, Dublin 15",https://www.daft.ie/for-rent/apartment-aran-court-waterville-blanchardstown-dublin-15/6331154,3500,,3,1,Unknown
daft.ie,"Parkside Place, Balgriffin , Donaghmede, Dublin 13",https://www.daft.ie/for-rent/house-parkside-place-balgriffin-donaghmede-dublin-13/6320489,3350,,3,2,Unknown
daft.ie,"Apartment 24, The Stockyard, The Steelworks, Foley, Dublin 1",https://www.daft.ie/for-rent/apartment-apartment-24-the-stockyard-the-steelworks-foley-dublin-1/6336303,2600,,2,2,Unknown
daft.ie,"27 Wesley Lawns, Dundrum, Dublin 16, Ballinteer, Dublin 16",https://www.daft.ie/for-rent/house-27-wesley-lawns-dundrum-dublin-16-ballinteer-dublin-16/6336346,4260,,4,3,Unknown
daft.ie,"2 Huxley Crescent, off Cork Street, Dublin 8",https://www.daft.ie/for-rent/studio-apartment-2-huxley-crescent-off-cork-street-dublin-8/6336319,1800,,1,1,Unknown
daft.ie,"11 The Crescent, Skerries Rock, Skerries, Skerries, Co. Dublin",https://www.daft.ie/for-rent/house-11-the-crescent-skerries-rock-skerries-skerries-co-dublin/6336335,1950,,2,1,Unknown
daft.ie,"Fortfield Road, Dublin 6w, Terenure, Dublin 6W",https://www.daft.ie/for-rent/house-fortfield-road-dublin-6w-terenure-dublin-6w/6336216,3750,,5,2,Unknown
daft.ie,"23 Durrow Road, Dublin 12, Kimmage, Dublin 12",https://www.daft.ie/for-rent/house-23-durrow-road-dublin-12-kimmage-dublin-12/6336191,3600,,3,3,Unknown
daft.ie,"Phibblestown House, Clonee, Dublin 15",https://www.daft.ie/for-rent/apartment-phibblestown-house-clonee-dublin-15/6336173,1912,,2,2,Unknown
daft.ie,"Foxborough Avenue, Lucan, Lucan, Co. Dublin",https://www.daft.ie/for-rent/house-foxborough-avenue-lucan-lucan-co-dublin/6335971,2194,,3,1,Unknown
daft.ie,"Bargy Road, Dublin 3, East Wall, Dublin 3",https://www.daft.ie/for-rent/house-bargy-road-dublin-3-east-wall-dublin-3/6335459,3100,,3,2,Unknown
daft.ie,"Alexandra Walk, Adelaide Square, Dublin 8",https://www.daft.ie/for-rent/apartment-alexandra-walk-adelaide-square-dublin-8/6335919,2797,,2,2,Unknown
daft.ie,"Kilbride House, Castleknock Village, Castleknock, Dublin 15",https://www.daft.ie/for-rent/house-kilbride-house-castleknock-village-castleknock-dublin-15/6335628,2800,,2,2,Unknown
daft.ie,"Gracefield Road, Dublin  5",https://www.daft.ie/for-rent/house-gracefield-road/6335855,2260,,3,1,Unknown
daft.ie,"Wyckham Place, Dundrum, Dublin 16",https://www.daft.ie/for-rent/apartment-wyckham-place-dundrum-dublin-16/6335862,2200,,2,2,Unknown
daft.ie,"Cedarbrook Walk, Cherry Orchard, Dublin 10",https://www.daft.ie/for-rent/apartment-cedarbrook-walk-cherry-orchard-dublin-10/6335745,2200,,2,2,Unknown
daft.ie,"65 Roseland Avenue, Cualanor, Dun Laoghaire, Co. Dublin",https://www.daft.ie/for-rent/house-65-roseland-avenue-cualanor-glenageary-co-dublin/6335641,5500,,5,4,Unknown
daft.ie,"Apartment 501, Block 2c, Spencer Place Residential, IFSC, Dublin 1",https://www.daft.ie/for-rent/studio-apartment-apartment-501-block-2c-spencer-place-residential-ifsc-dublin-1/6335629,2195,,1,1,Unknown
daft.ie,"26 The Avenue, Robswall, Malahide, Co. Dublin",https://www.daft.ie/for-rent/house-26-the-avenue-robswall-malahide-co-dublin/6335329,4500,,4,4,Unknown
daft.ie,"Apt 8 , Bolton Square, D01 TN82, Dublin 1",https://www.daft.ie/for-rent/apartment-apt-8-bolton-square-d01-tn82-dublin-1/6335702,1695,,1,1,Unknown
daft.ie,"Apt 18, Poppintree Parade, D11 Y825, Ballymun, Dublin 11",https://www.daft.ie/for-rent/apartment-apt-18-poppintree-parade-d11-y825-ballymun-dublin-11/6335697,1695,,1,1,Unknown
daft.ie,"1, Old Cabra Road, Dublin 1",https://www.daft.ie/for-rent/studio-apartment-1-old-cabra-road-dublin-1/6335689,1130,,1,1,Unknown
daft.ie,"1, Old Cabra Road, Dublin 7",https://www.daft.ie/for-rent/studio-apartment-1-old-cabra-road-dublin-7/6335663,1250,,1,1,Unknown
daft.ie," Charleville Road, Dublin 7, North Circular Road, Dublin 7",https://www.daft.ie/for-rent/flat--charleville-road-dublin-7-north-circular-road-dublin-7/6335638,1600,,1,1,Unknown
daft.ie,"Saint Brigid's Close, Dublin 5, Killester, Dublin 5",https://www.daft.ie/for-rent/house-saint-brigids-close-dublin-5-killester-dublin-5/6335440,2846,,3,2,Unknown
daft.ie,"Harmonstown Road, Dublin 5, Artane, Dublin 5",https://www.daft.ie/for-rent/house-harmonstown-road-dublin-5-artane-dublin-5/6335403,2348,,2,1,Unknown
daft.ie,"Woodbrook Square, Castleknock, Dublin 15",https://www.daft.ie/for-rent/apartment-woodbrook-square-castleknock-dublin-15/6335521,2270,,3,2,Unknown
daft.ie,"Saint Lawrence Quay, Harbour Road, Howth, Dublin 13",https://www.daft.ie/for-rent/apartment-saint-lawrence-quay-harbour-road-howth-dublin-13/6335466,2300,,2,1,Unknown
daft.ie,"Clontarf Avenue, Clontarf, Dublin 3",https://www.daft.ie/for-rent/apartment-marino-avenue-marino-dublin-3/6335441,2200,,1,1,Unknown
daft.ie,"Keeper Road, Drimnagh, Dublin 12",https://www.daft.ie/for-rent/apartment-keeper-road-drimnagh-dublin-12/6335386,1540,,1,1,Unknown
daft.ie,"Apartment 36, Block C, Greenhills Court, Greenhills Road, Tallaght, Dublin 24",https://www.daft.ie/for-rent/apartment-apartment-36-block-c-greenhills-court-greenhills-road-tallaght-dublin-24/6335380,1650,,1,1,Unknown
daft.ie,"St Peters Road (Double Room To Rent), Walkinstown, Dublin 12",https://www.daft.ie/for-rent/apartment-st-peters-road-double-room-to-rent-walkinstown-dublin-12/6335381,850,,1,2,Unknown
daft.ie,"Apartment 304, Block 2b, Spencer Place Residential, IFSC, Dublin 1",https://www.daft.ie/for-rent/apartment-apartment-304-block-2b-spencer-place-residential-ifsc-dublin-1/6335265,2466,,1,1,Unknown
daft.ie,"Jameson House, The Village, Raheny, Dublin 5",https://www.daft.ie/for-rent/apartment-jameson-house-the-village-raheny-dublin-5/6335320,2500,,2,1,Unknown
daft.ie,"Gallery Quay, Block 5 , Grand Canal Dock, Dublin 2",https://www.daft.ie/for-rent/apartment-gallery-quay-block-5-grand-canal-dock-dublin-2/6335348,2700,,2,2,Unknown
daft.ie,"Cedarbrook Place, Cherry Orchard, Dublin 10",https://www.daft.ie/for-rent/apartment-cedarbrook-place-cherry-orchard-dublin-10/6335341,2000,,2,2,Unknown
daft.ie,"Camden Lock, Dublin 4",https://www.daft.ie/for-rent/apartment-camden-lock-dublin-4/6335310,2892,,2,1,Unknown
daft.ie,"Rathmore Village, Tyrrelstown, Dublin 15",https://www.daft.ie/for-rent/house-rathmore-village-tyrrelstown-dublin-15/6335288,850,,1,1,Unknown
daft.ie,"Ard Mor Green, Tallaght, Dublin 24",https://www.daft.ie/for-rent/house-ard-mor-green-tallaght-dublin-24/6335289,2200,,3,1,Unknown
daft.ie,Broadfield Court,https://www.daft.ie/for-rent/house-broadfield-court-rathcoole-co-dublin/6335225,1944,,3,2,Unknown
daft.ie,"St John's, Sandymount, Dublin 4",https://www.daft.ie/for-rent/apartment-st-johns-sandymount-dublin-4/6335165,4500,,2,1,Unknown
daft.ie,"7 Island View Court D05 VY91, Raheny, Dublin 5",https://www.daft.ie/for-rent/apartment-7-island-view-court-raheny-dublin-5/6335134,2086,,3,2,Unknown
daft.ie,"Apartment 1, 149 North Circular Road, Dublin 7, North Circular Road, Dublin 7",https://www.daft.ie/for-rent/apartment-apartment-1-149-north-circular-road-dublin-7-north-circular-road-dublin-7/6335007,2500,,2,1,Unknown
daft.ie,"Beech Lodge, Farmleigh Woods, Castleknock, Strawberry Beds, Co. Dublin",https://www.daft.ie/for-rent/apartment-beech-lodge-farmleigh-woods-castleknock-strawberry-beds-co-dublin/6331431,2600,,2,2,Unknown
daft.ie,"16 Sunday's Well, Bracken Park Drive, Carpenterstown, Dublin 15",https://www.daft.ie/for-rent/apartment-16-sundays-well-bracken-park-drive-carpenterstown-dublin-15/6334838,2091,,2,2,Unknown
daft.ie,"The Atrium, Beechwood Court, Stillorgan, Stillorgan, Co. Dublin",https://www.daft.ie/for-rent/apartment-the-atrium-beechwood-court-stillorgan-stillorgan-co-dublin/6334889,2448,,2,2,Unknown
daft.ie,"1 The Pines, Woodley Park, Kilmacud, Co. Dublin",https://www.daft.ie/for-rent/house-1-the-pines-woodley-park-kilmacud-co-dublin/6334917,5355,,5,4,Unknown
daft.ie,"12 Ferncourt Avenue, Oldcourt Road, Firhouse, Dublin 24",https://www.daft.ie/for-rent/house-12-ferncourt-avenue-oldcourt-road-firhouse-dublin-24/6334898,2750,,3,3,Unknown
daft.ie,"The School Yard, 533, Dublin 1",https://www.daft.ie/for-rent/apartment-the-school-yard-533-dublin-1/6334842,1965,,1,1,Unknown
daft.ie,"Bachelors Walk (Off O'Connell Street), Dublin 1, Dublin 1",https://www.daft.ie/for-rent/property-bachelors-walk-off-oconnell-street-dublin-1-dublin-1-co-dublin/6334847,2250,,1,1,Unknown
daft.ie,"Marlfield Close, Kiltipper, Dublin 24",https://www.daft.ie/for-rent/apartment-marlfield-close-kiltipper-dublin-24/6334834,1564,,1,1,Unknown
daft.ie,"Saint Lawrence Building, Harbour Road, Howth, Dublin 13",https://www.daft.ie/for-rent/apartment-saint-lawrence-building-harbour-road-howth-dublin-13/6334596,2300,,2,2,Unknown
daft.ie,"Apartment 25, Tara View, Dublin 4",https://www.daft.ie/for-rent/apartment-apartment-25-tara-view-dublin-4/6334756,4350,,3,2,Unknown
daft.ie,"Block 8, Grand Canal Square Residences, Dublin 2",https://www.daft.ie/for-rent/apartment-block-8-grand-canal-square-residences-dublin-2-dublin-2/6334779,3055,,2,2,Unknown
daft.ie,"Lucan, Co. Dublin, Lucan, Co. Dublin",https://www.daft.ie/for-rent/apartment-haydens-park-lucan-co-dublin-lucan-co-dublin/6334727,1500,,1,1,Unknown
daft.ie,"Salthill Apts, Blackrock, Co. Dublin, Monkstown, Co. Dublin",https://www.daft.ie/for-rent/apartment-apartment-111-salthill-blackrock-monkstown-co-dublin/6334721,3500,,2,2,Unknown
daft.ie,"31 Howth Road, Dublin 3, Fairview, Dublin 3",https://www.daft.ie/for-rent/property-31-howth-road-dublin-3-fairview-co-dublin/6334725,1650,,1,1,Unknown
daft.ie,"31 Howth Road, Dublin 3, Fairview, Dublin 3",https://www.daft.ie/for-rent/apartment-31-howth-road-dublin-3-fairview-dublin-3/6334691,1800,,1,1,Unknown
daft.ie,"Longboat Quay, South Dublin 2, Dublin 2",https://www.daft.ie/for-rent/apartment-longboat-quay-south-dublin-2-dublin-2/6334707,2917,,2,1,Unknown
daft.ie,"4 Westway Rise, Dublin 15, Ballycoolin, Dublin 15",https://www.daft.ie/for-rent/house-4-westway-rise-dublin-15-ballycoolin-dublin-15/6334641,5600,,6,3,Unknown
daft.ie," Leinster Road, Harold's Cross, Dublin 6",https://www.daft.ie/for-rent/apartment--leinster-road-harolds-cross-dublin-6/6334548,1800,,1,1,Unknown
daft.ie,"14 Church Park Court, Harold`s Cross, Harold's Cross, Dublin 6",https://www.daft.ie/for-rent/house-14-church-park-court-harold-s-cross-harolds-cross-dublin-6/6334403,2600,,2,1,Unknown
daft.ie,"51 Fairhaven Avenue, Castleknock, Castleknock, Dublin 15",https://www.daft.ie/for-rent/house-51-fairhaven-avenue-castleknock-navan-road-d7-dublin-7/6334391,3100,,3,2,Unknown
daft.ie,"Apartment 63, Harbour View, Harbour Square, Dun Laoghaire, Co. Dublin",https://www.daft.ie/for-rent/apartment-apartment-63-harbour-view-harbour-square-dun-laoghaire-co-dublin/6334097,3114,,3,3,Unknown
daft.ie,"Flat 1, 86 Rathmines Road Lower, Dublin 6, Rathmines, Dublin 6",https://www.daft.ie/for-rent/flat-flat-1-86-rathmines-road-lower-dublin-6-rathmines-dublin-6/6334190,1550,,1,1,Unknown
daft.ie,"Alexandra Place East Wall Dublin 3, North Wall, Dublin 1",https://www.daft.ie/for-rent/apartment-alexandra-place-east-wall-dublin-3-north-wall-dublin-1/6334243,3600,,3,2,Unknown
daft.ie,"7 Gulistan Terrace, Dublin 6, Ranelagh, Dublin 6",https://www.daft.ie/for-rent/apartment-7-gulistan-terrace-dublin-6-ranelagh-dublin-6/6334252,1770,,1,1,Unknown
daft.ie,"97a Rathsallagh Park, Dublin 18, Shankill, Dublin 18",https://www.daft.ie/for-rent/house-97a-rathsallagh-park-dublin-18-shankill-dublin-18/6334275,2362,,3,2,Unknown
daft.ie,"Berkeley Street, North Circular Road, Dublin 7",https://www.daft.ie/for-rent/studio-apartment-berkeley-street-north-circular-road-dublin-7/6334155,1550,,1,1,Unknown
daft.ie,"Ballymun Road, Dublin 9, Ballymun, Dublin 9",https://www.daft.ie/for-rent/apartment-ballymun-road-dublin-9-ballymun-dublin-9/6334043,2250,,2,2,Unknown
daft.ie,"Harty Place, Dublin 8, Portobello, Dublin 8",https://www.daft.ie/for-rent/property-harty-place-dublin-8-portobello-co-dublin/6334011,2975,,2,1,Unknown
daft.ie,"Bayview Avenue, Dublin 3, North Strand, Dublin 3",https://www.daft.ie/for-rent/studio-apartment-bayview-avenue-dublin-3-north-strand-dublin-3/6334172,1650,,1,1,Unknown
daft.ie," Cabra Park, Dublin 7, Phibsborough, Dublin 7",https://www.daft.ie/for-rent/studio-apartment--cabra-park-dublin-7-phibsborough-dublin-7/6334165,1550,,1,1,Unknown
daft.ie,"Grand Canal Street Lower, Grand Canal Dock, Dublin 2",https://www.daft.ie/for-rent/apartment-grand-canal-street-lower-grand-canal-dock-dublin-2/6334114,2433,,2,1,Unknown
daft.ie,"Saint Joseph'S Place, Dorset Street Upper, Dublin 7",https://www.daft.ie/for-rent/house-saint-josephs-place-dorset-street-upper-dublin-7/6334050,2500,,3,1,Unknown
daft.ie,"3 Bedroom House, Belltree, Clongriffin, Clongriffin, Dublin 13",https://www.daft.ie/for-rent/house-3-bedroom-house-belltree-clongriffin-clongriffin-dublin-13/6333942,2950,,3,3,Unknown
daft.ie,"Gordon Street, Dublin 4, Grand Canal Dock, Dublin 4",https://www.daft.ie/for-rent/house-gordon-street-dublin-4-grand-canal-dock-dublin-4/6333708,3500,,2,1,Unknown
daft.ie,"Madden Road, Dublin 8, South Circular Road, Dublin 8",https://www.daft.ie/for-rent/house-madden-road-dublin-8-south-circular-road-dublin-8/6333676,2700,,2,2,Unknown
daft.ie,"Apartment 19, Block 2, Belmont, Dublin 1",https://www.daft.ie/for-rent/apartment-apartment-19-block-2-belmont-dublin-1/6333525,1683,,1,1,Unknown
daft.ie,"33 Scholarstown Park, Rathfarnham, Dublin 16",https://www.daft.ie/for-rent/house-33-scholarstown-park-rathfarnham-dublin-16/6333355,2750,,3,2,Unknown
daft.ie,"Monksfield Meadows ** 6 MONTHS ONLY **, Clondalkin, Dublin 22",https://www.daft.ie/for-rent/house-monksfield-meadows-6-months-only-clondalkin-dublin-22/6333286,2016,,3,1,Unknown
daft.ie,"Botanic Square, Dublin 9, Drumcondra, Dublin 9",https://www.daft.ie/for-rent/apartment-botanic-square-dublin-9-drumcondra-dublin-9/6333248,2400,,2,2,Unknown
daft.ie,"Marlfield Terrace, Kiltipper, Dublin 24",https://www.daft.ie/for-rent/apartment-marlfield-terrace-kiltipper-dublin-24/6332994,2400,,2,1,Unknown
daft.ie,"2 Gerald Street, Dublin 4, Grand Canal Dock, Dublin 4",https://www.daft.ie/for-rent/house-2-gerald-street-dublin-4-grand-canal-dock-dublin-4/6333022,1955,,1,1,Unknown
daft.ie,"Linden House, Linden Lea Park, Stillorgan, Blackrock, Co. Dublin",https://www.daft.ie/for-rent/apartment-linden-house-linden-lea-park-stillorgan-blackrock-co-dublin/6332758,2590,,1,1,Unknown
daft.ie,"Glasnevin Court, Glasnevin, Dublin 11",https://www.daft.ie/for-rent/house-glasnevin-court-glasnevin-dublin-11/6333166,2600,,3,1,Unknown
daft.ie,"63 Waterville Terrace, Blanchardstown, Blanchardstown, Dublin 15",https://www.daft.ie/for-rent/apartment-63-waterville-terrace-blanchardstown-blanchardstown-dublin-15/6333121,2375,,2,1,Unknown
daft.ie,"Apartment 83, Shelbourne Park Apartments, South Lo, Ringsend, Dublin 4",https://www.daft.ie/for-rent/apartment-apartment-83-shelbourne-park-apartments-south-lo-ringsend-dublin-4/6332898,2650,,2,1,Unknown
daft.ie,"22 Earlsfort Court, Hatch Street Lower, Dublin 2",https://www.daft.ie/for-rent/apartment-22-earlsfort-court-hatch-street-lower-dublin-2/6332920,3000,,2,2,Unknown
daft.ie,"Three Bedrooms at Rockpoint, Newtown Avenue, Blackrock, Co. Dublin",https://www.daft.ie/for-rent/apartment-three-bedrooms-at-rockpoint-newtown-avenue-blackrock-co-dublin/6332347,4013,,3,2,Unknown
daft.ie,"One Bedroom apartments at Rockpoint, Newtown Avenue, Blackrock, Co. Dublin",https://www.daft.ie/for-rent/apartment-one-bedroom-apartments-at-rockpoint-newtown-avenue-blackrock-co-dublin/6332276,2600,,1,1,Unknown
daft.ie,"39 Woodstown Heath, Dublin 16, Ballycullen, Dublin 16",https://www.daft.ie/for-rent/house-39-woodstown-heath-dublin-16-firhouse-dublin-24/6332636,3700,,3,3,Unknown
daft.ie,"7 Fey Yerra Wood, Leopardstown Road, Foxrock, Dublin 18",https://www.daft.ie/for-rent/house-7-fey-yerra-wood-leopardstown-road-foxrock-dublin-18/6331805,4577,,4,3,Unknown
daft.ie,"6 Sandymount Castle Court, Sandymount, Dublin 4",https://www.daft.ie/for-rent/house-6-sandymount-castle-court-sandymount-dublin-4/6332725,7150,,4,3,Unknown
daft.ie,"Apartment 6, Abbey Court Apartments, Block G, Irish Life Centre, Dublin 1",https://www.daft.ie/for-rent/apartment-apartment-6-abbey-court-apartments-block-g-irish-life-centre-dublin-1/6332629,2100,,1,1,Unknown
daft.ie,"Dunluce Apartments, Anglesea Road, Ballsbridge, Dublin 4",https://www.daft.ie/for-rent/apartment-dunluce-apartments-anglesea-road-ballsbridge-dublin-4/6332568,3475,,2,2,Unknown
daft.ie,"Station House, Seabrook Manor, Portmarnock, Co. Dublin",https://www.daft.ie/for-rent/apartment-station-house-seabrook-manor-portmarnock-co-dublin/6332436,2300,,2,2,Unknown
daft.ie," 3 Carraig Glen, Cabinteely, Dublin 18",https://www.daft.ie/for-rent/house--3-carraig-glen-cabinteely-dublin-18/6331815,4500,,5,3,Unknown
daft.ie,"Woodbrook Square, Castleknock, Dublin 15",https://www.daft.ie/for-rent/house-woodbrook-square-castleknock-dublin-15/6332252,2200,,3,3,Unknown
daft.ie,"7 Monkstown Gate, Pakenham Road, Monkstown, Monkstown, Co. Dublin",https://www.daft.ie/for-rent/apartment-7-monkstown-gate-pakenham-road-monkstown-monkstown-co-dublin/6332167,2200,,1,2,Unknown
daft.ie,"Sherrard Street Lower, Dublin 1",https://www.daft.ie/for-rent/flat-sherrard-street-lower-dublin-1/6332156,1725,,1,1,Unknown
daft.ie,"Apartment 28, Crosbie House, Ranelagh, Dublin 6",https://www.daft.ie/for-rent/apartment-apartment-28-crosbie-house-ranelagh-dublin-6/6331891,2200,,1,1,Unknown
daft.ie,"Penrose Street, Dublin 4",https://www.daft.ie/for-rent/house-penrose-street-dublin-4/6331584,3051,,2,1,Unknown
daft.ie,"Gresham House, Cathal Brugha Street, Dublin 1, Dublin 1",https://www.daft.ie/for-rent/apartment-gresham-house-cathal-brugha-street-dublin-1-dublin-1/6331390,2350,,1,1,Unknown
daft.ie,"17 Merrion Court, Ailesbury Road, Sandymount, Dublin 4",https://www.daft.ie/for-rent/apartment-17-merrion-court-ailesbury-road-sandymount-dublin-4/6331968,4000,,4,3,Unknown
daft.ie,"Apartment 1, 108 Rathgar Road, Rathgar, Dublin 6",https://www.daft.ie/for-rent/apartment-apartment-1-108-rathgar-road-rathgar-dublin-6/6331904,1725,,1,1,Unknown
daft.ie," Melrose Avenue, Marino, Dublin 3",https://www.daft.ie/for-rent/apartment--melrose-avenue-marino-dublin-3/6331884,1800,,1,1,Unknown
daft.ie,"Clarinda Park West,Dun Laoghaire,Co. Dublin, Dun Laoghaire, Co. Dublin",https://www.daft.ie/for-rent/apartment-clarinda-park-west-dun-laoghaire-co-dublin-dun-laoghaire-co-dublin/6331827,2200,,2,1,Unknown
daft.ie,"Apartment 2, Westminster Hall, Westminster Road, Foxrock, Dublin 18",https://www.daft.ie/for-rent/apartment-apartment-2-westminster-hall-westminster-road-foxrock-dublin-18/6331797,2016,,2,2,Unknown
daft.ie,"Rossmore Road, Ballyfermot, Dublin 10",https://www.daft.ie/for-rent/apartment-rossmore-road-ballyfermot-dublin-10/6331782,1600,,1,1,Unknown
daft.ie,"50 Viking Road, Arbour Hill, Arbour Hill, Dublin 7",https://www.daft.ie/for-rent/house-50-viking-road-arbour-hill-arbour-hill-dublin-7/6331749,2735,,3,1,Unknown
daft.ie,"39 Ashton Park, Monkstown, Monkstown, Co. Dublin",https://www.daft.ie/for-rent/house-39-ashton-park-monkstown-monkstown-co-dublin/6331706,3500,,3,1,Unknown
daft.ie,"8 Merchant Square, Dublin 3, North Wall, Dublin 1",https://www.daft.ie/for-rent/house-8-merchant-square-dublin-3-north-wall-dublin-1/6331677,2400,,2,1,Unknown
daft.ie,"17 Heatherview Drive, Dublin 24, Aylesbury, Dublin 24",https://www.daft.ie/for-rent/house-17-heatherview-drive-dublin-24-aylesbury-dublin-24/6331618,1919,,3,1,Unknown
daft.ie,"The Tallow Building, Ashtown, Dublin 15",https://www.daft.ie/for-rent/apartment-the-tallow-building-ashtown-dublin-15/6330972,2750,,2,2,Unknown
daft.ie,"Chapelgate, Saint Alphonsus' Road Upper, Drumcondra, Dublin 9",https://www.daft.ie/for-rent/apartment-chapelgate-saint-alphonsus-road-upper-drumcondra-dublin-9/6331686,2476,,2,2,Unknown
daft.ie," New Seskin Court, Arena, Oldbawn, Dublin 24",https://www.daft.ie/for-rent/apartment--new-seskin-court-arena-oldbawn-dublin-24/6331577,2750,,3,2,Unknown
daft.ie," New Seskin Court, Arena, Oldbawn, Dublin 24",https://www.daft.ie/for-rent/apartment--new-seskin-court-arena-oldbawn-dublin-24/6331569,2400,,2,2,Unknown
daft.ie,"Weavers Hall, Levmoss Park, Leopardstown, Dublin 18",https://www.daft.ie/for-rent/apartment-weavers-hall-levmoss-park-leopardstown-dublin-18/6331529,2250,,1,1,Unknown
daft.ie,"Flat 1, 15 Gardiner Place, Dublin 1, Dublin 1",https://www.daft.ie/for-rent/flat-flat-1-15-gardiner-place-dublin-1-dublin-1/6331253,1900,,2,1,Unknown
daft.ie,"Belgrove Park, Mount Prospect Lawns, Dublin 3, Clontarf, Dublin 3",https://www.daft.ie/for-rent/apartment-belgrove-park-mount-prospect-lawns-dublin-3-clontarf-dublin-3/6331030,2600,,2,2,Unknown
daft.ie,"22 Athlumney Villas, Dublin 6, Ranelagh, Dublin 6",https://www.daft.ie/for-rent/house-22-athlumney-villas-dublin-6-ranelagh-dublin-6/6331033,2700,,2,1,Unknown
daft.ie,"Swords,Co. Dublin, Swords, Co. Dublin",https://www.daft.ie/for-rent/apartment-swords-co-dublin-swords-co-dublin/6330807,2400,,2,1,Unknown
daft.ie,"Apartment 1, 80, Kenilworth Square East, Dublin 6, Rathgar, Dublin 6",https://www.daft.ie/for-rent/apartment-apartment-1-80-kenilworth-square-east-dublin-6-rathgar-dublin-6/6330759,2300,,1,1,Unknown
daft.ie,"7 Castlegate Mews, Adamstown, Co. Dublin",https://www.daft.ie/for-rent/apartment-7-castlegate-mews-adamstown-co-dublin/6330414,2300,,2,2,Unknown
daft.ie,"Apartment 6, 39 Lucerne, Clontarf, Dublin 3",https://www.daft.ie/for-rent/apartment-apartment-6-39-lucerne-clontarf-dublin-3/6330396,2250,,2,1,Unknown
daft.ie,"Belfry Court, Citywest, Co. Dublin",https://www.daft.ie/for-rent/house-belfry-court-citywest-co-dublin/6330434,2250,,2,2,Unknown
daft.ie," Woodbank Avenue, Dublin 11, Finglas, Dublin 11",https://www.daft.ie/for-rent/house--woodbank-avenue-dublin-11-finglas-dublin-11/6330323,2700,,3,1,Unknown
daft.ie,"Pembroke Cottages, Donnybrook, Dublin 4",https://www.daft.ie/for-rent/house-pembroke-cottages-donnybrook-dublin-4/6330398,3500,,2,2,Unknown
daft.ie,"Apartment 120, Wyckham Point, Wyckham Way, Ballinteer, Dublin 16",https://www.daft.ie/for-rent/apartment-apartment-120-wyckham-point-wyckham-way-ballinteer-dublin-16/6330276,2950,,2,2,Unknown
daft.ie,"29 Orchard Hall, Diswellstown Avenue, Carpenterstown, Dublin 15",https://www.daft.ie/for-rent/apartment-29-orchard-hall-diswellstown-avenue-carpenterstown-dublin-15/6330277,2500,,2,2,Unknown
daft.ie,"Apartment 46, The Concert, Park West Pointe, Yeats Way, Park West, Dublin 12",https://www.daft.ie/for-rent/apartment-apartment-46-the-concert-park-west-pointe-yeats-way-park-west-dublin-12/6330173,2244,,2,2,Unknown
